filename,width,height,mode,format,average-red,average-green,average-blue
4800.jpg,384,256,RGB,JPG,53.98250325520833,90.22828165690103,110.03746541341145
5640.jpg,170,255,RGB,JPG,196.17732410611305,187.89580161476357,178.03580161476356
18.jpg,385,255,RGB,JPG,149.89776419658773,141.69058314234786,86.7623325693914
408.jpg,192,255,RGB,JPG,233.6111315359477,194.12095588235292,161.95917075163396
4734.jpg,455,256,RGB,JPG,238.77969608516483,232.0674536401099,223.01602850274725
4662.jpg,171,255,RGB,JPG,175.6628368306387,178.7012498566678,151.57892443527118
3633.jpg,384,256,RGB,JPG,195.0166015625,188.25602213541666,183.7781270345052
1719.jpg,170,255,RGB,JPG,169.60934256055364,167.76636678200694,157.10708189158018
3771.jpg,384,256,RGB,JPG,206.99945068359375,150.6940205891927,134.73334757486978
657.jpg,394,256,RGB,JPG,35.69863380393401,65.33164459073603,27.584827093908626
5682.jpg,384,256,RGB,JPG,173.84635416666666,137.81228637695312,125.47908528645833
1950.jpg,402,256,RGB,JPG,119.31193641169153,112.029199704602,112.4121385261194
5961.jpg,384,256,RGB,JPG,160.71697998046875,176.95216878255206,182.38471476236978
2715.jpg,170,255,RGB,JPG,135.97949250288352,131.68415224913494,132.37928489042676
4701.jpg,256,256,RGB,JPG,204.81666564941406,208.75531005859375,217.6085662841797
1575.jpg,256,256,RGB,JPG,235.8737335205078,234.0892791748047,223.15721130371094
792.jpg,385,255,RGB,JPG,199.80362617774384,147.0237331296155,107.00288260758849
222.jpg,384,256,RGB,JPG,84.67325846354166,72.61091105143228,71.42323811848958
555.jpg,361,255,RGB,JPG,147.1466188691543,121.32406713377871,84.3512682635381
1449.jpg,384,256,RGB,JPG,138.62144978841144,112.63395182291666,89.17529296875
5688.jpg,170,255,RGB,JPG,183.56256055363323,147.21474048442906,112.41554786620532
4869.jpg,170,255,RGB,JPG,184.32657439446368,166.8915109573241,144.61388696655132
4596.jpg,234,256,RGB,JPG,142.155515491453,123.04684161324788,78.42411191239317
2730.jpg,384,256,RGB,JPG,154.99752807617188,136.54159545898438,123.38818359375
4200.jpg,200,256,RGB,JPG,16.692109375,17.9115234375,19.40802734375
5184.jpg,371,256,RGB,JPG,244.85850109501348,232.25114765835582,224.354289504717
4674.jpg,384,256,RGB,JPG,193.5972188313802,162.64945475260416,160.60169474283853
3744.jpg,469,256,RGB,JPG,109.68203624733475,131.68002898454156,147.28670542377398
4692.jpg,263,256,RGB,JPG,235.36758852186313,199.52040755703422,182.02009565114068
5673.jpg,384,255,RGB,JPG,249.32859477124182,244.69026756535945,245.3798611111111
4464.jpg,384,256,RGB,JPG,212.86049397786456,194.6431172688802,186.51447550455728
4443.jpg,480,256,RGB,JPG,234.81646321614582,231.28470052083333,229.40950520833334
2943.jpg,384,256,RGB,JPG,207.41603597005206,173.61713663736978,138.38341267903644
567.jpg,340,256,RGB,JPG,185.54098115808824,174.16461397058822,154.49422104779413
939.jpg,170,255,RGB,JPG,225.999261822376,218.63741637831603,218.90092272203
6120.jpg,170,255,RGB,JPG,224.18604382929644,211.479723183391,189.05361014994233
4983.jpg,384,256,RGB,JPG,141.84837849934894,133.23818969726562,89.23861694335938
5994.jpg,170,255,RGB,JPG,122.78016147635525,133.73817762399077,85.84655132641292
1824.jpg,384,255,RGB,JPG,178.47300857843135,182.96018178104575,190.44440359477122
81.jpg,341,256,RGB,JPG,67.28919996334311,67.33600623167156,206.46856671554252
4833.jpg,170,255,RGB,JPG,208.49672433679356,190.4696885813149,183.3431603229527
5841.jpg,170,255,RGB,JPG,100.58874279123414,68.19072664359862,50.68927335640139
1695.jpg,384,256,RGB,JPG,231.01546223958331,229.18185424804688,230.53207397460938
3057.jpg,324,256,RGB,JPG,106.61301601080247,91.70712770061728,81.80988377700616
5874.jpg,384,256,RGB,JPG,181.09077962239581,164.2806193033854,98.09889729817708
33.jpg,256,256,RGB,JPG,211.18768310546875,212.68478393554688,197.76036071777344
2382.jpg,384,256,RGB,JPG,174.97604370117188,163.21320597330728,158.79122924804688
5628.jpg,384,256,RGB,JPG,170.14811197916666,160.22064208984375,132.5800069173177
2631.jpg,375,256,RGB,JPG,248.52636458333333,228.96380208333332,194.49824999999998
4851.jpg,168,255,RGB,JPG,128.2299019607843,141.11391223155928,161.21528944911296
3579.jpg,170,256,RGB,JPG,37.188442095588236,37.188442095588236,37.188442095588236
5145.jpg,170,256,RGB,JPG,194.58892463235293,145.438671875,125.75064338235293
4062.jpg,384,255,RGB,JPG,150.02298815359475,145.8643178104575,133.59469975490194
5352.jpg,184,256,RGB,JPG,243.45272163722825,240.45737092391303,231.33755095108694
1314.jpg,170,255,RGB,JPG,109.45031141868513,104.70408304498271,121.20359861591696
2376.jpg,384,256,RGB,JPG,191.10329182942706,161.53197224934894,141.34268188476562
2103.jpg,384,255,RGB,JPG,194.09882557189542,115.92265114379084,49.85285947712418
1608.jpg,169,255,RGB,JPG,122.39350272653441,163.0511428239935,204.92166144564334
3282.jpg,386,255,RGB,JPG,138.53881946561006,122.95393680788376,114.93128111348166
2613.jpg,356,255,RGB,JPG,129.60951751487113,129.62642652566646,90.02253800396564
603.jpg,384,256,RGB,JPG,231.41030883789062,215.50409952799478,206.96463012695312
240.jpg,170,255,RGB,JPG,143.9977623990773,102.07395617070358,69.7879354094579
5457.jpg,333,256,RGB,JPG,250.8056963213213,234.21581737987987,199.7631615990991
2100.jpg,172,255,RGB,JPG,214.10022799817602,207.53736890104878,193.27305061559508
822.jpg,385,255,RGB,JPG,108.33293608352433,96.21739750445633,30.042841864018335
2901.jpg,384,256,RGB,JPG,132.1388956705729,135.59435017903644,143.58755493164062
4080.jpg,173,256,RGB,JPG,165.7167855852601,164.1046558887283,148.24340679190752
1119.jpg,382,256,RGB,JPG,51.015911321989535,41.156577225130896,41.87561354712042
117.jpg,573,256,RGB,JPG,197.70778795811518,185.83528986692846,175.4436627399651
3204.jpg,170,255,RGB,JPG,204.70043829296426,149.5766551326413,79.3959630911188
1035.jpg,170,256,RGB,JPG,158.83403033088234,156.97690716911765,156.90606617647057
3576.jpg,236,256,RGB,JPG,197.53452727754237,195.3287870762712,189.36731991525423
3516.jpg,372,256,RGB,JPG,212.07596186155916,194.585202452957,157.97312878024195
2991.jpg,384,256,RGB,JPG,109.51446533203125,110.87991333007812,105.27438354492188
297.jpg,341,256,RGB,JPG,205.80247663123168,183.89386684384164,140.87151759530792
2862.jpg,170,255,RGB,JPG,228.23974625144177,219.4001384083045,213.8822606689735
1287.jpg,271,256,RGB,JPG,231.55089656365314,218.15281941881918,210.77993830719558
4830.jpg,170,256,RGB,JPG,107.90636488970588,89.1883731617647,84.12644761029412
5088.jpg,388,255,RGB,JPG,164.1757226601981,117.04296543359611,65.48248433393977
5556.jpg,384,256,RGB,JPG,207.37631225585938,182.65907796223956,163.12748209635416
4788.jpg,384,256,RGB,JPG,195.12763468424478,143.38683064778644,133.99079386393228
3573.jpg,384,256,RGB,JPG,91.46937052408853,84.37766520182291,85.11693318684895
1725.jpg,194,256,RGB,JPG,208.09528028350516,180.0661042203608,175.8888530927835
5112.jpg,341,256,RGB,JPG,171.9681199596774,164.95886409457478,154.4415551686217
3231.jpg,170,255,RGB,JPG,229.65430219146484,217.661937716263,214.54565167243368
3042.jpg,180,255,RGB,JPG,98.36019607843137,121.23575163398692,157.67751633986927
1674.jpg,170,255,RGB,JPG,58.92410611303345,70.43358708189159,84.03557093425606
1590.jpg,384,255,RGB,JPG,221.0765931372549,213.79354575163399,214.033220996732
3297.jpg,384,256,RGB,JPG,156.85047403971353,163.20923868815103,157.78554280598956
4908.jpg,384,256,RGB,JPG,178.41910807291666,168.68194580078125,160.22231038411456
2463.jpg,170,256,RGB,JPG,129.99175091911764,76.71056985294118,53.09719669117647
558.jpg,386,255,RGB,JPG,218.71692573402416,205.59747028345015,188.31917098445595
1785.jpg,384,256,RGB,JPG,69.26912434895833,59.162200927734375,54.464406331380204
5619.jpg,384,256,RGB,JPG,186.88663736979166,104.54644775390625,81.50173950195312
2433.jpg,384,256,RGB,JPG,150.30587768554688,116.21084594726562,91.34483846028645
3546.jpg,195,255,RGB,JPG,49.94785319255907,51.02497737556561,41.21900452488688
4515.jpg,382,256,RGB,JPG,169.36007035340316,108.1444289921466,94.41790739528797
1827.jpg,384,256,RGB,JPG,148.98902384440103,122.7382100423177,36.91664632161458
4209.jpg,256,256,RGB,JPG,114.38720703125,114.38720703125,114.38720703125
1572.jpg,256,256,RGB,JPG,194.4364776611328,188.38671875,178.76161193847656
3336.jpg,385,255,RGB,JPG,206.32413547237078,204.91597657244716,204.2451438757321
5208.jpg,256,256,RGB,JPG,208.8458251953125,225.175048828125,235.88821411132812
2205.jpg,384,256,RGB,JPG,167.86232503255206,164.8266398111979,165.6714884440104
4719.jpg,384,256,RGB,JPG,160.40437825520831,150.76486206054688,129.35940551757812
3300.jpg,170,255,RGB,JPG,235.3281660899654,225.09342560553634,223.76401384083044
5199.jpg,384,256,RGB,JPG,110.71107991536458,67.3641866048177,47.98763020833333
2151.jpg,170,255,RGB,JPG,82.61513264129181,121.97626297577855,130.41231833910035
3855.jpg,170,255,RGB,JPG,195.60745098039217,196.53970011534025,190.83803921568628
5124.jpg,409,256,RGB,JPG,245.10164845660145,236.9221519712714,235.94282930929094
3876.jpg,170,255,RGB,JPG,201.6230680507497,189.59824682814303,189.560092272203
3603.jpg,382,256,RGB,JPG,138.9141136289267,151.35509039594243,138.6036690117801
168.jpg,170,256,RGB,JPG,20.426171875,19.845013786764707,158.52153033088234
1962.jpg,170,255,RGB,JPG,151.01354094579008,113.11510957324107,102.60641291810842
1965.jpg,171,255,RGB,JPG,240.0865038413026,148.4105721820892,139.0507969269579
1929.jpg,384,256,RGB,JPG,160.18744913736978,134.62060546875,119.32332356770833
4149.jpg,384,255,RGB,JPG,243.75034722222222,222.5895629084967,212.3781352124183
3105.jpg,169,255,RGB,JPG,130.63471400394477,174.3699269056735,190.61995591135863
4017.jpg,170,256,RGB,JPG,147.82957261029412,146.45834099264707,140.8725643382353
3675.jpg,386,255,RGB,JPG,141.11268922076601,143.9919028751397,90.26317179721629
6129.jpg,423,256,RGB,JPG,198.3663379137116,163.73933399822695,141.37761340130024
4968.jpg,384,256,RGB,JPG,103.586669921875,114.24365234375,96.1707763671875
4278.jpg,384,256,RGB,JPG,227.90852864583331,227.74666341145831,218.24810791015625
5739.jpg,170,255,RGB,JPG,220.90253748558249,205.14901960784314,190.78595155709343
1923.jpg,410,256,RGB,JPG,207.02149390243903,207.02417111280488,206.98471798780488
2931.jpg,451,256,RGB,JPG,211.86821819567626,232.52373198447893,169.6634302245011
2436.jpg,256,256,RGB,JPG,166.87864685058594,118.36088562011719,97.46441650390625
4002.jpg,384,255,RGB,JPG,114.3265625,111.21497140522875,82.46434844771241
330.jpg,195,255,RGB,JPG,158.78789341377578,136.04892911010558,117.88500754147813
252.jpg,386,255,RGB,JPG,145.9999288834705,143.26789596667683,141.04421416234888
5937.jpg,246,256,RGB,JPG,215.75774898373987,168.67663871951223,145.5756161077236
885.jpg,376,256,RGB,JPG,243.20588846409575,241.17593708444147,241.37938414228722
2367.jpg,169,255,RGB,JPG,235.30892214874115,217.61313377421976,213.73008469660053
4551.jpg,384,256,RGB,JPG,175.6720479329427,108.1807861328125,101.75434366861978
5169.jpg,310,255,RGB,JPG,221.1810752688172,201.7310815939279,181.7358760278305
495.jpg,170,255,RGB,JPG,196.42403690888122,183.6838062283737,177.9361014994233
5826.jpg,357,256,RGB,JPG,204.8685224089636,175.5182182247899,175.18649334733894
2982.jpg,170,255,RGB,JPG,183.40832756632065,161.14403690888122,151.88980392156864
3471.jpg,267,255,RGB,JPG,170.6298891092017,150.78307997356245,149.56673276051993
1089.jpg,483,256,RGB,JPG,202.44138198757764,206.94050045289856,215.5986186594203
1596.jpg,372,256,RGB,JPG,205.9304645497312,186.32428175403228,157.95675823252688
5217.jpg,384,256,RGB,JPG,238.11963907877603,226.6457316080729,223.21448771158853
15.jpg,382,256,RGB,JPG,104.28377576897907,77.02113669829843,78.73668602748691
1065.jpg,298,256,RGB,JPG,214.95667732802013,207.99121749161074,202.21329697986576
1773.jpg,455,256,RGB,JPG,6.559280563186813,12.134314903846153,28.86839800824176
3897.jpg,384,256,RGB,JPG,80.10775756835938,79.1858418782552,74.63798014322916
2517.jpg,256,256,RGB,JPG,219.42372131347656,212.25527954101562,204.8361053466797
4848.jpg,190,256,RGB,JPG,184.82522615131577,157.82487664473683,128.11667351973685
498.jpg,341,256,RGB,JPG,209.62102501832845,221.4337426686217,223.30227043621701
2331.jpg,339,256,RGB,JPG,31.021801253687315,25.04187407817109,20.934941924778762
2685.jpg,384,256,RGB,JPG,174.73421223958331,194.10865275065103,227.139404296875
5004.jpg,256,256,RGB,JPG,203.92860412597656,187.09469604492188,75.65170288085938
2268.jpg,170,255,RGB,JPG,106.8089042675894,129.21771626297578,152.14214532871972
2379.jpg,386,255,RGB,JPG,200.65046225744183,203.48290155440412,164.70520166615867
3813.jpg,170,256,RGB,JPG,76.24051011029411,104.76252297794117,125.42238051470588
1743.jpg,372,256,RGB,JPG,80.40291078629033,92.82537382392474,104.57933257728496
5940.jpg,174,255,RGB,JPG,204.82663962136579,200.9560063105702,198.24451205769662
2370.jpg,170,255,RGB,JPG,190.49231833910036,177.58143021914648,154.20429065743946
861.jpg,384,256,RGB,JPG,110.37759399414062,129.45515950520831,149.20060221354166
6.jpg,167,256,RGB,JPG,203.12768993263475,202.44687967814372,200.5325130988024
6051.jpg,384,256,RGB,JPG,127.03760782877603,118.24853515625,132.25013224283853
3165.jpg,384,256,RGB,JPG,206.98876953125,168.40380859375,112.70340983072916
864.jpg,296,256,RGB,JPG,165.3859929265203,164.08670291385135,163.8935546875
1524.jpg,170,255,RGB,JPG,211.5847289504037,190.66837370242214,160.9364244521338
2193.jpg,384,256,RGB,JPG,244.57521565755206,216.84962972005206,191.34687296549478
4860.jpg,281,255,RGB,JPG,109.43846207522155,94.23687111855418,99.45925615797921
1386.jpg,240,256,RGB,JPG,240.84441731770832,234.19645182291666,231.75489908854166
2895.jpg,273,256,RGB,JPG,186.72398695054946,204.12836252289378,26.72184065934066
2265.jpg,170,255,RGB,JPG,174.7244059976932,156.5279815455594,89.72581314878893
5346.jpg,379,256,RGB,JPG,218.73625082453825,182.38803801121372,146.77550915237467
1899.jpg,385,255,RGB,JPG,230.2884441049147,210.28451235039472,201.55103641456583
4578.jpg,184,255,RGB,JPG,188.35850383631714,182.93866155157716,158.39358482523443
4482.jpg,192,256,RGB,JPG,112.015625,141.4510498046875,129.8095499674479
5676.jpg,256,256,RGB,JPG,221.02439880371094,207.33828735351562,195.81976318359375
3642.jpg,384,256,RGB,JPG,125.50179036458333,121.70895385742188,59.622538248697914
6102.jpg,346,256,RGB,JPG,208.2112197434971,200.99047145953756,204.71889676661849
4944.jpg,384,256,RGB,JPG,187.14419555664062,139.22976684570312,108.1332295735677
4377.jpg,251,256,RGB,JPG,198.19367841135457,201.6356293575697,174.63141185258965
5043.jpg,377,256,RGB,JPG,217.8707518236074,167.17165741047745,145.4141764754642
4305.jpg,170,255,RGB,JPG,230.3436216839677,215.79178777393312,198.98549019607844
3750.jpg,170,255,RGB,JPG,143.01268742791234,151.79434832756633,142.74982698961938
2577.jpg,384,256,RGB,JPG,98.86688232421875,94.11972045898438,76.38251749674478
2589.jpg,384,256,RGB,JPG,56.01776123046875,43.537506103515625,24.041473388671875
4923.jpg,285,256,RGB,JPG,145.96189692982458,133.06081414473684,130.0128974780702
5358.jpg,435,256,RGB,JPG,226.51479885057472,208.99075969827587,209.07978627873564
870.jpg,311,256,RGB,JPG,229.78833400321543,172.51568780144694,151.66284415192925
1305.jpg,382,256,RGB,JPG,237.48985602094243,193.08491492146598,186.7584158213351
1632.jpg,341,256,RGB,JPG,178.11662619134898,181.35368172653958,141.92405150293254
2493.jpg,383,256,RGB,JPG,242.38506649804177,219.84565722911228,189.418346116188
4401.jpg,384,256,RGB,JPG,173.090576171875,151.30684407552081,134.08841959635416
4458.jpg,256,256,RGB,JPG,196.6259002685547,187.2273712158203,180.11575317382812
5130.jpg,368,256,RGB,JPG,141.78528362771738,121.4249851392663,96.86753778872283
5508.jpg,384,256,RGB,JPG,231.28980509440103,218.19158935546875,208.40315755208331
4785.jpg,384,256,RGB,JPG,234.09933471679688,170.17013549804688,162.04401652018228
5025.jpg,384,256,RGB,JPG,245.00126139322916,234.90450032552081,228.62489827473956
3423.jpg,180,255,RGB,JPG,245.18986928104573,245.18986928104573,245.18986928104573
165.jpg,455,256,RGB,JPG,112.4679945054945,107.71395089285714,103.59335508241759
5892.jpg,170,255,RGB,JPG,157.39391003460207,150.70235294117649,152.54523644752018
5811.jpg,549,256,RGB,JPG,125.84248349271402,96.9307192053734,81.71651582422587
123.jpg,170,255,RGB,JPG,110.99344867358708,87.73926182237601,70.31393310265283
1584.jpg,459,256,RGB,JPG,250.58583537581703,239.84297555827888,211.57209116285406
3141.jpg,314,256,RGB,JPG,217.06447800557325,214.9677672173567,204.4885922571656
4131.jpg,384,256,RGB,JPG,250.59223429361978,241.96182250976562,241.25811767578125
6012.jpg,193,256,RGB,JPG,160.05061933290156,149.97880909974094,143.13722474093265
2175.jpg,200,255,RGB,JPG,227.11617647058824,207.35541176470588,189.45033333333333
2079.jpg,256,256,RGB,JPG,190.8725128173828,141.08322143554688,96.44888305664062
5382.jpg,384,256,RGB,JPG,140.47897338867188,159.93609619140625,177.02803548177081
4998.jpg,170,255,RGB,JPG,127.03259515570934,112.4555017301038,115.53983852364476
1659.jpg,384,256,RGB,JPG,189.13595581054688,157.90615844726562,149.93037923177081
5361.jpg,431,256,RGB,JPG,231.10916654582365,219.39371555974478,211.5159694025522
2505.jpg,384,256,RGB,JPG,79.04932657877603,160.97932942708331,109.75331624348958
135.jpg,384,256,RGB,JPG,136.09474690755206,164.92542521158853,125.73722330729166
2025.jpg,170,255,RGB,JPG,204.4807843137255,176.47268742791235,178.87612456747405
3201.jpg,385,255,RGB,JPG,117.18678889737714,52.17965877259995,21.490094219505984
663.jpg,384,256,RGB,JPG,100.43448893229166,46.639628092447914,28.988210042317707
5703.jpg,384,256,RGB,JPG,26.429768880208332,89.97886149088541,94.0328877766927
807.jpg,364,256,RGB,JPG,99.48983731112638,59.21391011332418,34.98281893887363
5772.jpg,170,256,RGB,JPG,228.02846966911764,213.01624540441176,204.94241727941176
2622.jpg,384,256,RGB,JPG,239.47747802734375,218.52940877278644,189.16090901692706
2892.jpg,386,255,RGB,JPG,92.87143147414406,142.27167530224526,173.53743777303666
1011.jpg,170,255,RGB,JPG,170.35697808535178,163.45356401384083,155.6534486735871
2727.jpg,384,256,RGB,JPG,193.685791015625,153.8644816080729,130.45242309570312
573.jpg,384,256,RGB,JPG,117.54203287760416,96.59254964192708,70.0582784016927
3432.jpg,389,256,RGB,JPG,105.7438042255784,111.29428422236504,119.45289403920307
102.jpg,384,256,RGB,JPG,172.88040161132812,94.44440714518228,61.350331624348954
5964.jpg,180,256,RGB,JPG,129.3740451388889,119.2240451388889,82.35091145833334
6090.jpg,384,256,RGB,JPG,160.47158813476562,126.16523234049478,102.7720947265625
1533.jpg,170,255,RGB,JPG,201.53893886966551,188.71453287197232,185.1277970011534
6033.jpg,341,256,RGB,JPG,139.6939607771261,112.24460456378299,99.71847507331378
4713.jpg,386,255,RGB,JPG,203.23239865894544,112.20029462562226,107.587453012293
5304.jpg,384,256,RGB,JPG,93.19892374674478,64.41410319010416,55.190175374348954
2202.jpg,384,255,RGB,JPG,169.14935661764704,140.93050449346404,121.19272875816992
576.jpg,170,256,RGB,JPG,76.63943014705882,96.5831112132353,64.97286305147058
4302.jpg,381,256,RGB,JPG,236.0356278707349,234.4312971620735,231.383468667979
711.jpg,384,256,RGB,JPG,240.68936157226562,223.46171061197916,167.28167724609375
309.jpg,170,256,RGB,JPG,199.303515625,141.58147977941175,117.47339154411765
2208.jpg,345,255,RGB,JPG,149.93885763000853,140.45617504973004,90.21228758169936
2061.jpg,384,256,RGB,JPG,76.3021240234375,89.67190551757812,75.0615234375
4953.jpg,384,256,RGB,JPG,207.66044108072916,157.63069661458331,85.9315694173177
177.jpg,170,255,RGB,JPG,106.3834371395617,78.96756632064591,65.47151095732411
1044.jpg,170,255,RGB,JPG,104.35480968858131,92.59386389850059,36.249088811995385
3456.jpg,384,256,RGB,JPG,155.05054728190103,155.22858683268228,111.42719523111978
5850.jpg,382,256,RGB,JPG,164.98729957460733,162.36321989528795,146.56598699280104
2817.jpg,360,255,RGB,JPG,213.25288671023964,205.75387799564268,195.50235294117647
2163.jpg,384,256,RGB,JPG,131.15689086914062,148.21183268229166,48.800760904947914
915.jpg,412,256,RGB,JPG,205.65136718749997,211.0718579338592,178.5251630764563
5787.jpg,384,256,RGB,JPG,231.97667439778644,219.76033528645831,214.18398030598956
4959.jpg,170,255,RGB,JPG,176.97079584775088,145.42184544405998,162.2534486735871
1629.jpg,340,256,RGB,JPG,199.47034696691176,180.16918658088235,159.85611213235293
4509.jpg,192,256,RGB,JPG,225.091552734375,206.67604573567706,200.14967854817706
66.jpg,384,256,RGB,JPG,193.86196899414062,164.71224975585938,158.90804036458331
279.jpg,384,256,RGB,JPG,233.78102620442706,243.10805257161456,223.74039713541666
450.jpg,170,255,RGB,JPG,132.8134486735871,127.43741637831603,129.9687658592849
1638.jpg,256,256,RGB,JPG,136.7243194580078,133.13343811035156,129.12548828125
3111.jpg,381,256,RGB,JPG,209.14306512467192,197.0679338910761,189.04306102362204
1101.jpg,384,256,RGB,JPG,151.6881103515625,148.6305948893229,152.36324055989581
909.jpg,170,255,RGB,JPG,228.46438292964245,189.87891580161477,183.880553633218
1605.jpg,384,255,RGB,JPG,94.54443423202613,28.01223447712418,24.935529003267973
5262.jpg,384,256,RGB,JPG,232.65089925130206,214.6997578938802,185.29867553710938
5430.jpg,171,256,RGB,JPG,173.6939418859649,60.30094115497076,58.30827394005848
3360.jpg,417,256,RGB,JPG,185.7997789268585,174.85830710431654,175.84421837529976
3087.jpg,384,255,RGB,JPG,100.77812499999999,91.00543300653594,74.07181372549019
882.jpg,170,256,RGB,JPG,217.63559283088236,186.73370863970587,119.97456341911764
2490.jpg,384,256,RGB,JPG,136.3940938313802,81.95582071940103,54.737650553385414
5847.jpg,384,255,RGB,JPG,237.37460171568625,236.85052083333332,222.32662377450978
4467.jpg,384,256,RGB,JPG,211.45905558268228,184.75658162434894,136.11017862955728
1707.jpg,385,255,RGB,JPG,222.2009880315763,200.55875732111028,205.67284950343776
2148.jpg,386,255,RGB,JPG,91.25567408310474,147.73561922178197,18.48333841308544
4686.jpg,384,255,RGB,JPG,68.23242442810457,135.67505106209148,120.92291666666665
534.jpg,170,255,RGB,JPG,104.99190311418685,108.86678200692042,108.77012687427913
2871.jpg,175,255,RGB,JPG,220.3256918767507,187.6678319327731,178.0569411764706
3084.jpg,384,256,RGB,JPG,133.57423909505206,119.53977457682291,121.62644449869791
1266.jpg,384,256,RGB,JPG,127.6531270345052,118.4929707845052,113.6580810546875
3858.jpg,382,256,RGB,JPG,83.00948952879581,65.61017261125654,65.75616614856021
2646.jpg,384,256,RGB,JPG,158.86405436197916,137.75302124023438,119.99489339192708
1395.jpg,384,256,RGB,JPG,175.75929768880206,175.63622029622394,93.93731689453125
4755.jpg,384,256,RGB,JPG,140.89766438802081,161.26839192708331,187.56082153320312
4539.jpg,256,256,RGB,JPG,79.32710266113281,80.11102294921875,80.18534851074219
642.jpg,178,256,RGB,JPG,204.00693469101122,196.9477045294944,197.87625087780899
3330.jpg,384,256,RGB,JPG,133.0413106282552,115.31494140625,92.41847737630208
2010.jpg,198,256,RGB,JPG,223.69696969696972,214.94085385101013,213.6689946338384
4026.jpg,166,255,RGB,JPG,230.35305929600756,216.9933144342074,160.58823529411765
4425.jpg,256,256,RGB,JPG,247.18991088867188,228.60084533691406,228.26608276367188
1701.jpg,384,256,RGB,JPG,129.30025227864581,116.22520955403645,107.11007690429688
2028.jpg,384,256,RGB,JPG,86.86735026041666,84.37781778971353,84.68543497721353
399.jpg,170,255,RGB,JPG,144.55254901960785,137.87238754325261,92.52177623990774
3747.jpg,505,256,RGB,JPG,194.55710086633664,187.2912979579208,190.4790532178218
1086.jpg,404,255,RGB,JPG,238.81482236458942,218.61435643564357,196.82110269850514
5202.jpg,384,256,RGB,JPG,206.0547892252604,228.89948527018228,252.40335083007812
4116.jpg,385,255,RGB,JPG,175.38610644257705,159.2436159918513,150.91024191494782
3681.jpg,256,256,RGB,JPG,123.97785949707031,149.44485473632812,170.0343017578125
4806.jpg,384,256,RGB,JPG,138.16396077473956,80.1437276204427,43.153299967447914
5313.jpg,384,256,RGB,JPG,244.22698974609375,189.13038126627603,122.4161376953125
4077.jpg,384,256,RGB,JPG,78.10004679361978,79.68203735351562,88.16038004557291
1893.jpg,384,256,RGB,JPG,236.9115498860677,222.12555948893228,211.58144124348956
591.jpg,175,255,RGB,JPG,92.35688515406163,91.7253781512605,95.69400560224089
3597.jpg,198,256,RGB,JPG,154.10854640151516,100.30772569444446,49.69706833964647
3927.jpg,384,255,RGB,JPG,192.7863051470588,171.998641748366,139.84004289215684
6096.jpg,382,256,RGB,JPG,222.51167784685865,226.19129376636127,216.90507403468587
4791.jpg,411,256,RGB,JPG,221.88979812956205,198.45598578163018,186.05664537712894
2652.jpg,384,255,RGB,JPG,112.7266441993464,122.4765522875817,51.47647058823529
351.jpg,256,256,RGB,JPG,201.31077575683594,201.3807830810547,198.62718200683594
5373.jpg,384,256,RGB,JPG,176.42542521158853,159.05799357096353,157.14279174804688
3480.jpg,384,256,RGB,JPG,182.66830444335938,126.326416015625,100.60406494140625
2706.jpg,384,256,RGB,JPG,65.04694620768228,79.01580810546875,90.93544514973958
984.jpg,170,255,RGB,JPG,122.30964244521338,107.85683967704729,98.44800461361015
5160.jpg,254,255,RGB,JPG,199.59777674849468,176.37026401111626,154.8318974834028
1968.jpg,341,256,RGB,JPG,228.00710227272728,212.0154760813783,192.12457615469208
633.jpg,169,255,RGB,JPG,104.20772711451444,92.03065320802878,82.24638589163476
2691.jpg,404,255,RGB,JPG,78.95774606872452,78.95774606872452,78.95774606872452
3783.jpg,384,256,RGB,JPG,245.16600545247394,240.62738037109375,238.23450724283853
918.jpg,384,256,RGB,JPG,224.75485229492188,194.13212076822916,166.98207600911456
1614.jpg,384,256,RGB,JPG,221.0297139485677,218.99087524414062,192.42525227864581
6105.jpg,383,256,RGB,JPG,159.72510403067886,130.57495308420366,127.19046793407311
1854.jpg,170,255,RGB,JPG,228.4902883506344,206.31940023068051,198.17453287197233
5868.jpg,170,255,RGB,JPG,176.022491349481,166.0171626297578,168.2728027681661
1047.jpg,382,256,RGB,JPG,177.6166046302356,149.53868414594243,118.49380317408378
4350.jpg,256,256,RGB,JPG,221.99114990234375,148.72962951660156,98.27879333496094
1140.jpg,170,255,RGB,JPG,110.72715109573241,111.41377162629759,87.66461361014994
5103.jpg,351,256,RGB,JPG,216.51245325854703,201.9030893874644,155.6347600605413
5259.jpg,384,256,RGB,JPG,66.32455444335938,34.617095947265625,14.58056640625
4929.jpg,169,255,RGB,JPG,95.16633020071934,109.67230537185289,117.21211277410373
4248.jpg,384,256,RGB,JPG,233.22819010416666,226.85263061523438,225.70315551757812
5412.jpg,195,256,RGB,JPG,215.1838141025641,202.2248798076923,181.24829727564102
3027.jpg,234,255,RGB,JPG,90.0733199262611,109.06597955421485,111.390581531758
2250.jpg,384,256,RGB,JPG,105.21122233072916,162.52266438802081,20.631022135416664
4836.jpg,170,256,RGB,JPG,154.39549632352941,162.44623161764704,146.5004825367647
5925.jpg,170,255,RGB,JPG,183.71395617070357,168.11365628604383,126.97264129181085
